,Id,Title,Body,RatingsSentiCR,RatingsGPT35,RatingsGPTFineTuned,merged,topic
10,21462687,Cannot create a database on a fresh installed monetdb,"I'm new using MonetDB. I've follow this installation guide http://www.monetdb.org/Documentation/Guide/Installation
and I'm facing a problem to just create a database. Here is the error

monetdb create /tmp/c
monetdb: cannot find a control socket, use -h and/or -p


Ruuning the command with option -por -h didn't change anything

monetdb -p create /tmp/c
monetdb: cannot find a control socket, use -h and/or -p


can come one help me ?
",-1,-1,-1.0,"Cannot create a database on a fresh installed monetdb-I'm new using MonetDB. I've follow this installation guide http://www.monetdb.org/Documentation/Guide/Installation
and I'm facing a problem to just create a database. Here is the error

monetdb create /tmp/c
monetdb: cannot find a control socket, use -h and/or -p


Ruuning the command with option -por -h didn't change anything

monetdb -p create /tmp/c
monetdb: cannot find a control socket, use -h and/or -p


can come one help me ?
",5
11,21580865,Is MonetDB.R's `na.omit` broken?,"I think there's a bug in how MonetDB.R filters NAs, see example code below:

Handy utility function for doing general SQL-queries on monet.frame objects:

#' Apply general SQL queries to a monet.frame object and return the 
#' result in a new monet.frame.
#' 
#' @note Likely to break if  \code{attr(data, ""query"")} contains 
#'      LIMIT or OFFSET statements.
#' 
#' @param _data a monet.frame object
#' @param query an SQL query, using ""_DATA_"" as the placeholder for the
#'     name of the table underlying the \code{_data}-object.
#' @param keep_order should ORDER BY statements in the original query be kept? 
#'     Will break if columns in the ORDER BY statement are not in the returned 
#'     table.
#' @importFrom stringr str_extract_all 
#' @export   
transform.monet.frame &lt;- function(`_data`, query, keep_order=TRUE, ...){
    stopifnot(require(stringr))
    nm &lt;- paste(sample(letters, 15, rep=TRUE), collapse="""")
    oldquery &lt;- attr(`_data`, ""query"")
    if(has_order &lt;- grepl(""(ORDER BY)"", attr(`_data`, ""query""))){
        pattern &lt;- ""(ORDER BY[[:space:]]+[[:alnum:]]+((,[[:space:]]*[[:alnum:]]+)*))""
        pattern &lt;- ignore.case(pattern)
        orderby &lt;- str_extract_all(oldquery, pattern)[[1]]
        oldquery &lt;- gsub(pattern, """", oldquery, ignore.case = TRUE)
    } 
    query &lt;- gsub(""_DATA_"", paste(""("", oldquery, "") AS"", nm), query)
    if(has_order &amp; keep_order) query &lt;- paste(query, orderby)
    monet.frame(attr(`_data`, ""conn""), query)
}


Example:

# library(MonetDB.R); monetdb &lt;- dbConnect( MonetDB.R(), ... etc
set.seed(1212)
tablename &lt;- paste(sample(letters, 10), collapse="""")
data  &lt;- data.frame(x=rnorm(100), f=gl(2, 50))

# introduce some NAs ...
data$xna &lt;- data$x
data$xna[1:10] &lt;- NA

dbWriteTable(monetdb, tablename, data)
dm &lt;- monet.frame(monetdb, tablename)   

str(na.omit(dm$xna))
# MonetDB-backed data.frame surrogate
# 1 column, 100 rows
# Query: SELECT xna FROM gcxinabtme WHERE (  NOT (('xna') IS NULL) ) 
# Columns: xna (numeric)


100 rows !?! should be 90...

nrow(transform(dm, ""SELECT xna FROM _DATA_ WHERE (xna IS NOT NULL)""))
# 90 
## as it should be
nrow(transform(dm, ""SELECT xna FROM _DATA_ WHERE ('xna' IS NOT NULL)""))
# 100
## so quoting the column name seems to mess this up..   


I think I understand why quoting the column name is necessary (so this works for non-standard column names as well, right?), but why would this mess up the query result? Shouldn't these two be perfectly equivalent queries? Also, if it's really necessary to quote the column names, why is the first occurence of xna not quoted in 

# Query: SELECT xna FROM gcxinabtme WHERE (  NOT (('xna') IS NULL) ) 


I noticed this because it also makes other monet.frame-methods behave unexpectedly, e.g.:

 quantile(dm$xna, na.rm=TRUE)
 # 0%        25%        50%        75%       100% 
 # NA -0.9974738 -0.3033412  0.4272321  2.6715264 




EDITED to add:

na.fail seems to be broken as well: 

It does not raise an error, but instead returns NULL when applied to a column holding NAs, with a  cryptic warning that would indicate at first glance that there are, in fact, no NAs:

str(na.fail(dm$xna))
# NULL
# Warning message:
# In monet.frame.internal(attr(x, ""conn""), nquery, .is.debug(x), nrow.hint = NA,  :
#   SELECT xna FROM gcxinabtme WHERE ( ('xna') IS NULL )  has zero-row result set.


If there are no NAs, na.fail() should return its argument unchanged according to the generic's documentation, but it doesn't do that either:

str(na.fail(dm$x))
# NULL
# Warning message:
# In monet.frame.internal(attr(x, ""conn""), nquery, .is.debug(x), nrow.hint = NA,  :
#   SELECT x FROM gcxinabtme WHERE ( ('x') IS NULL )  has zero-row result set.

",-1,-1,-1.0,"Is MonetDB.R's `na.omit` broken?-I think there's a bug in how MonetDB.R filters NAs, see example code below:

Handy utility function for doing general SQL-queries on monet.frame objects:

#' Apply general SQL queries to a monet.frame object and return the 
#' result in a new monet.frame.
#' 
#' @note Likely to break if  \code{attr(data, ""query"")} contains 
#'      LIMIT or OFFSET statements.
#' 
#' @param _data a monet.frame object
#' @param query an SQL query, using ""_DATA_"" as the placeholder for the
#'     name of the table underlying the \code{_data}-object.
#' @param keep_order should ORDER BY statements in the original query be kept? 
#'     Will break if columns in the ORDER BY statement are not in the returned 
#'     table.
#' @importFrom stringr str_extract_all 
#' @export   
transform.monet.frame &lt;- function(`_data`, query, keep_order=TRUE, ...){
    stopifnot(require(stringr))
    nm &lt;- paste(sample(letters, 15, rep=TRUE), collapse="""")
    oldquery &lt;- attr(`_data`, ""query"")
    if(has_order &lt;- grepl(""(ORDER BY)"", attr(`_data`, ""query""))){
        pattern &lt;- ""(ORDER BY[[:space:]]+[[:alnum:]]+((,[[:space:]]*[[:alnum:]]+)*))""
        pattern &lt;- ignore.case(pattern)
        orderby &lt;- str_extract_all(oldquery, pattern)[[1]]
        oldquery &lt;- gsub(pattern, """", oldquery, ignore.case = TRUE)
    } 
    query &lt;- gsub(""_DATA_"", paste(""("", oldquery, "") AS"", nm), query)
    if(has_order &amp; keep_order) query &lt;- paste(query, orderby)
    monet.frame(attr(`_data`, ""conn""), query)
}


Example:

# library(MonetDB.R); monetdb &lt;- dbConnect( MonetDB.R(), ... etc
set.seed(1212)
tablename &lt;- paste(sample(letters, 10), collapse="""")
data  &lt;- data.frame(x=rnorm(100), f=gl(2, 50))

# introduce some NAs ...
data$xna &lt;- data$x
data$xna[1:10] &lt;- NA

dbWriteTable(monetdb, tablename, data)
dm &lt;- monet.frame(monetdb, tablename)   

str(na.omit(dm$xna))
# MonetDB-backed data.frame surrogate
# 1 column, 100 rows
# Query: SELECT xna FROM gcxinabtme WHERE (  NOT (('xna') IS NULL) ) 
# Columns: xna (numeric)


100 rows !?! should be 90...

nrow(transform(dm, ""SELECT xna FROM _DATA_ WHERE (xna IS NOT NULL)""))
# 90 
## as it should be
nrow(transform(dm, ""SELECT xna FROM _DATA_ WHERE ('xna' IS NOT NULL)""))
# 100
## so quoting the column name seems to mess this up..   


I think I understand why quoting the column name is necessary (so this works for non-standard column names as well, right?), but why would this mess up the query result? Shouldn't these two be perfectly equivalent queries? Also, if it's really necessary to quote the column names, why is the first occurence of xna not quoted in 

# Query: SELECT xna FROM gcxinabtme WHERE (  NOT (('xna') IS NULL) ) 


I noticed this because it also makes other monet.frame-methods behave unexpectedly, e.g.:

 quantile(dm$xna, na.rm=TRUE)
 # 0%        25%        50%        75%       100% 
 # NA -0.9974738 -0.3033412  0.4272321  2.6715264 




EDITED to add:

na.fail seems to be broken as well: 

It does not raise an error, but instead returns NULL when applied to a column holding NAs, with a  cryptic warning that would indicate at first glance that there are, in fact, no NAs:

str(na.fail(dm$xna))
# NULL
# Warning message:
# In monet.frame.internal(attr(x, ""conn""), nquery, .is.debug(x), nrow.hint = NA,  :
#   SELECT xna FROM gcxinabtme WHERE ( ('xna') IS NULL )  has zero-row result set.


If there are no NAs, na.fail() should return its argument unchanged according to the generic's documentation, but it doesn't do that either:

str(na.fail(dm$x))
# NULL
# Warning message:
# In monet.frame.internal(attr(x, ""conn""), nquery, .is.debug(x), nrow.hint = NA,  :
#   SELECT x FROM gcxinabtme WHERE ( ('x') IS NULL )  has zero-row result set.

",4
12,21682319,How do you reference monetdb odbc driver for .net,"I'm trying to access a monetdb from a .net application - to see if it's feasible for me to use.  I have the ODBC Driver downloaded and installed on my machine (from monetDB.org).  I can't add a reference to it.  My assumption is that the correct file to reference is libMonetODBC.dll and that doesn't work - none of the others work either.  If I try to add a reference to it I get a message - ""A reference to 'C:\Program Files\MonetDB\MonetDB ODBC Driver\lib\libMonetODBC.dll' could not be added.  Please make sure that the file is accessible, and that it is a valid assembly or COM component.""

Has anyone tried this and how did you go about it?  Again, my assumption is that I should be able to reference the dll, like all others, and then add a using/imports statement to use it in the app.  I haven't seen a lot of documentation or other people using it from .net.  MonetDB.org doesn't seem to have steps for it either other than to use it from excel or something.  What am I missing?
",0,-1,-1.0,"How do you reference monetdb odbc driver for .net-I'm trying to access a monetdb from a .net application - to see if it's feasible for me to use.  I have the ODBC Driver downloaded and installed on my machine (from monetDB.org).  I can't add a reference to it.  My assumption is that the correct file to reference is libMonetODBC.dll and that doesn't work - none of the others work either.  If I try to add a reference to it I get a message - ""A reference to 'C:\Program Files\MonetDB\MonetDB ODBC Driver\lib\libMonetODBC.dll' could not be added.  Please make sure that the file is accessible, and that it is a valid assembly or COM component.""

Has anyone tried this and how did you go about it?  Again, my assumption is that I should be able to reference the dll, like all others, and then add a using/imports statement to use it in the app.  I haven't seen a lot of documentation or other people using it from .net.  MonetDB.org doesn't seem to have steps for it either other than to use it from excel or something.  What am I missing?
",5
13,22090964,monetdb - copy into from...requires tables without indices,"I get this error with Monetdb when I try to load .tbl data in tables where there are primary key and foreign key, what's wrong?
This is the command:

COPY INTO monet.CUSTOMER FROM '/home/nicola/Scrivania/ssb-dbgen-master/1gb/customer.tbl' USING DELIMITERS '|', '|\n' LOCKED;

",-1,-1,-1.0,"monetdb - copy into from...requires tables without indices-I get this error with Monetdb when I try to load .tbl data in tables where there are primary key and foreign key, what's wrong?
This is the command:

COPY INTO monet.CUSTOMER FROM '/home/nicola/Scrivania/ssb-dbgen-master/1gb/customer.tbl' USING DELIMITERS '|', '|\n' LOCKED;

",0
14,22115565,View monetdb table content,"How can I view the content of a MONETDB tables ?
In WAMP for example I just type localhost in the browser and there i can see 
All the tables and databases with their content .
But I'm unable to do so in MONETDB , Or to be more accurate I don't know how .
Plus the documentation doesn't provide info on the matter . 
",-1,-1,-1.0,"View monetdb table content-How can I view the content of a MONETDB tables ?
In WAMP for example I just type localhost in the browser and there i can see 
All the tables and databases with their content .
But I'm unable to do so in MONETDB , Or to be more accurate I don't know how .
Plus the documentation doesn't provide info on the matter . 
",5
15,22142170,BATproject error when querying monetdb database,"I'm running into issues when running the following query on a monetdb database:

SELECT
    tpuc.tbl1_col1,
    s.tbl2_col1,
    COUNT(s.tbl2_col2)
FROM
    tbl2 AS s INNER JOIN
    tbl AS tpuc ON (s.tbl2_col2=tpuc.tbl1_col2)
GROUP BY
    tpuc.tbl1_col1,
    s.tbl2_col1



  Can not create object BATproject: does not match always


tbl2 has just a little over 35mil rows and tbl1 has around 300k rows. The query runs flawlessly on a database with an identical structure but considerably less data (about a tenth) so I assume this is related to the amount of data. Does anyone have experience with this error? 

I've ran queries on larger databases than this and monetdb seems to be designed to handle more data so I'm thinking that this is maybe some sort of error on my part / data corruption. However, the error doesn't seem to be documented anywhere so every little bit of insight is appreciated.

later edit:
running into the same error when running simpler queries such as select group by

Thanks
",-1,-1,-1.0,"BATproject error when querying monetdb database-I'm running into issues when running the following query on a monetdb database:

SELECT
    tpuc.tbl1_col1,
    s.tbl2_col1,
    COUNT(s.tbl2_col2)
FROM
    tbl2 AS s INNER JOIN
    tbl AS tpuc ON (s.tbl2_col2=tpuc.tbl1_col2)
GROUP BY
    tpuc.tbl1_col1,
    s.tbl2_col1



  Can not create object BATproject: does not match always


tbl2 has just a little over 35mil rows and tbl1 has around 300k rows. The query runs flawlessly on a database with an identical structure but considerably less data (about a tenth) so I assume this is related to the amount of data. Does anyone have experience with this error? 

I've ran queries on larger databases than this and monetdb seems to be designed to handle more data so I'm thinking that this is maybe some sort of error on my part / data corruption. However, the error doesn't seem to be documented anywhere so every little bit of insight is appreciated.

later edit:
running into the same error when running simpler queries such as select group by

Thanks
",0
16,21779280,CSV load error with monetdb & R,"I'm trying to load various CSVs into monetdb, using R and RStudio but I get the error below.
This is the code (code tested with the iris dataset &amp; generally working fine) and the error message:

&gt; monetdb.read.csv(conn,fnamed,nrows=nrows,header=TRUE,tablename=tabled,delim="","")

/Users/Enzo/NHS/data/sha_lookup.csv /Users/Enzo/NHS/data/sha_lookup.csv 
Error in .local(conn, statement, ...) : 
  Unable to execute statement 'copy 12 offset 2 records into sha_lookup from '/Users/Enzo/NHS/data/sh...'.
Server says '!failed to import table'.


The file I'm trying to load is a short and simple csv:

    SHA,SHAname
    Q30,NORTH EAST STRATEGIC HEALTH AUTHORITY
    Q31,NORTH WEST STRATEGIC HEALTH AUTHORITY
    Q32,YORKSHIRE AND THE HUMBER STRATEGIC HEALTH AUTHORITY
    Q33,EAST MIDLANDS STRATEGIC HEALTH AUTHORITY
    Q34,WEST MIDLANDS STRATEGIC HEALTH AUTHORITY
    Q35,EAST OF ENGLAND STRATEGIC HEALTH AUTHORITY
    Q36,LONDON STRATEGIC HEALTH AUTHORITY
    Q37,SOUTH EAST COAST STRATEGIC HEALTH AUTHORITY
    Q38,SOUTH CENTRAL STRATEGIC HEALTH AUTHORITY
    Q39,SOUTH WEST STRATEGIC HEALTH AUTHORITY


RStudio reads the above CSV file with no issues.  More importantly I can read this CSV into a R dataframe with read.csv, then write a CSV file with write.table.  Now I can load this ""new"" CSV into monetdb using the code above with no problem.

Please note that I tried to edit the file using quotes """" everywhere to see if that was the problem, but I still got the error.
",-1,-1,-1.0,"CSV load error with monetdb & R-I'm trying to load various CSVs into monetdb, using R and RStudio but I get the error below.
This is the code (code tested with the iris dataset &amp; generally working fine) and the error message:

&gt; monetdb.read.csv(conn,fnamed,nrows=nrows,header=TRUE,tablename=tabled,delim="","")

/Users/Enzo/NHS/data/sha_lookup.csv /Users/Enzo/NHS/data/sha_lookup.csv 
Error in .local(conn, statement, ...) : 
  Unable to execute statement 'copy 12 offset 2 records into sha_lookup from '/Users/Enzo/NHS/data/sh...'.
Server says '!failed to import table'.


The file I'm trying to load is a short and simple csv:

    SHA,SHAname
    Q30,NORTH EAST STRATEGIC HEALTH AUTHORITY
    Q31,NORTH WEST STRATEGIC HEALTH AUTHORITY
    Q32,YORKSHIRE AND THE HUMBER STRATEGIC HEALTH AUTHORITY
    Q33,EAST MIDLANDS STRATEGIC HEALTH AUTHORITY
    Q34,WEST MIDLANDS STRATEGIC HEALTH AUTHORITY
    Q35,EAST OF ENGLAND STRATEGIC HEALTH AUTHORITY
    Q36,LONDON STRATEGIC HEALTH AUTHORITY
    Q37,SOUTH EAST COAST STRATEGIC HEALTH AUTHORITY
    Q38,SOUTH CENTRAL STRATEGIC HEALTH AUTHORITY
    Q39,SOUTH WEST STRATEGIC HEALTH AUTHORITY


RStudio reads the above CSV file with no issues.  More importantly I can read this CSV into a R dataframe with read.csv, then write a CSV file with write.table.  Now I can load this ""new"" CSV into monetdb using the code above with no problem.

Please note that I tried to edit the file using quotes """" everywhere to see if that was the problem, but I still got the error.
",0
17,20911458,monetdb - error loading tbl,"Loading the .tbl file I've got this error:

[nicola@localhost ~]$ mclient -d dbmonet  -s  ""COPY  INTO  monet.SUPPLIER  FROM  STDIN  USING  DELIMITERS ',','\\n','\""'"" - &lt; /home/nicola/Scrivania/tabellemonetdb/supplier.tbl
user(nicola):monetdb
password:
missing separator ',' line 0 expecting 6 got 1  fields
failed to import table
current transaction is aborted (please ROLLBACK)
syntax error, unexpected sqlINT in: ""0201""


Why do I get this error?
I'm using an ssb schema.
",-1,-1,-1.0,"monetdb - error loading tbl-Loading the .tbl file I've got this error:

[nicola@localhost ~]$ mclient -d dbmonet  -s  ""COPY  INTO  monet.SUPPLIER  FROM  STDIN  USING  DELIMITERS ',','\\n','\""'"" - &lt; /home/nicola/Scrivania/tabellemonetdb/supplier.tbl
user(nicola):monetdb
password:
missing separator ',' line 0 expecting 6 got 1  fields
failed to import table
current transaction is aborted (please ROLLBACK)
syntax error, unexpected sqlINT in: ""0201""


Why do I get this error?
I'm using an ssb schema.
",0
18,20608127,create a database MonetDB,"I have a problem with the creation of a new database. 
After that I started MonetDB Server, I insert this command: 
mserver5 --dbpath=""C:\database1""

But the server give me this error:
!SintaxException:parseError:mserver5 --dbpath=""C:\database1""
!SintaxException:parseError: ^';' expected

What should i do to resolve this problem? 
Thanks
",-1,-1,-1.0,"create a database MonetDB-I have a problem with the creation of a new database. 
After that I started MonetDB Server, I insert this command: 
mserver5 --dbpath=""C:\database1""

But the server give me this error:
!SintaxException:parseError:mserver5 --dbpath=""C:\database1""
!SintaxException:parseError: ^';' expected

What should i do to resolve this problem? 
Thanks
",3
19,20229981,How to subset monet.frame with %in% properly,"It seems everything is ok if 

subset(mdf, id %in% c(""A"",""B""))


but error if 

ids = c(""A"",""B"")
subset(mdf,id %in% ids)


The following is demo codes:

con1 = dbConnect(dbDriver(""MonetDB""),""monetdb://go:50000/voc"")
d = data.frame(id=base::sample(c(""A"",""B"",""C"",""D""),100,replace=T),v=sample(1:10,100,replace=T),stringsAsFactors=F)
head(d)
str(d)

dbWriteTable(con1, ""test"", d)

mdf &lt;- monet.frame(con1,""test"")
subset(mdf, id %in% c(""A"",""B""))

ids = c(""A"",""B"")
subset(mdf,id %in% ids)


MonetDB.R_0.8.0 DBI_0.2-7   

R version 3.0.2 (2013-09-25)
Platform: x86_64-pc-linux-gnu (64-bit)

The subset(mdf, id %in% c(""A"",""B"")) actually translate to sql as:

MonetDB-backed data.frame surrogate
2 columns, 44 rows
Query: SELECT * FROM test WHERE ( (id IN ('A','B')) ) 
Columns: id (character), v (numeric)


The error message for 
    IDS = c(""A"",""B"")
    subset(mdf,id %in% IDS)

is something like:

Error in .local(conn, statement, ...) : 
  Unable to execute statement 'SELECT COUNT(*) FROM test WHERE ( (id IN 'AB') ) '.
Server says 'syntax error, unexpected STRING, expecting '(' in: ""select count(*) from test where ( (id in 'AB'""' [#42000].


I guess it is a MonetDB.R specific issue.   Just don't know how to circumvent it.

Thanks.
",-1,-1,-1.0,"How to subset monet.frame with %in% properly-It seems everything is ok if 

subset(mdf, id %in% c(""A"",""B""))


but error if 

ids = c(""A"",""B"")
subset(mdf,id %in% ids)


The following is demo codes:

con1 = dbConnect(dbDriver(""MonetDB""),""monetdb://go:50000/voc"")
d = data.frame(id=base::sample(c(""A"",""B"",""C"",""D""),100,replace=T),v=sample(1:10,100,replace=T),stringsAsFactors=F)
head(d)
str(d)

dbWriteTable(con1, ""test"", d)

mdf &lt;- monet.frame(con1,""test"")
subset(mdf, id %in% c(""A"",""B""))

ids = c(""A"",""B"")
subset(mdf,id %in% ids)


MonetDB.R_0.8.0 DBI_0.2-7   

R version 3.0.2 (2013-09-25)
Platform: x86_64-pc-linux-gnu (64-bit)

The subset(mdf, id %in% c(""A"",""B"")) actually translate to sql as:

MonetDB-backed data.frame surrogate
2 columns, 44 rows
Query: SELECT * FROM test WHERE ( (id IN ('A','B')) ) 
Columns: id (character), v (numeric)


The error message for 
    IDS = c(""A"",""B"")
    subset(mdf,id %in% IDS)

is something like:

Error in .local(conn, statement, ...) : 
  Unable to execute statement 'SELECT COUNT(*) FROM test WHERE ( (id IN 'AB') ) '.
Server says 'syntax error, unexpected STRING, expecting '(' in: ""select count(*) from test where ( (id in 'AB'""' [#42000].


I guess it is a MonetDB.R specific issue.   Just don't know how to circumvent it.

Thanks.
",4
20,23811213,"In MonetDB, how can I get the date as an integer?","I want to be able to do something like

SELECT cast(my_date_col AS int) FROM my_table;


I would like to get the integer which MonetDB uses internally, i.e. the value you'd find if you looked into the BAT structure and got the appropriate element in code in MonetDB's GDK. Now, AFAICT, this internal value is the number of days since the Epoch, being Jan 1st on ""Year 0"" (so January 3rdt year 2 would be 366+365+2 = 732).

The best I could actually manage is

SELECT my_date_col AS int - cast('1-1-1' AS date) - 366 FROM my_table;


As MonetDB won't accept ""Year zero"" dates. This is rather an ugly hack, I'd like to do better. Help me?
",1,-1,-1.0,"In MonetDB, how can I get the date as an integer?-I want to be able to do something like

SELECT cast(my_date_col AS int) FROM my_table;


I would like to get the integer which MonetDB uses internally, i.e. the value you'd find if you looked into the BAT structure and got the appropriate element in code in MonetDB's GDK. Now, AFAICT, this internal value is the number of days since the Epoch, being Jan 1st on ""Year 0"" (so January 3rdt year 2 would be 366+365+2 = 732).

The best I could actually manage is

SELECT my_date_col AS int - cast('1-1-1' AS date) - 366 FROM my_table;


As MonetDB won't accept ""Year zero"" dates. This is rather an ugly hack, I'd like to do better. Help me?
",5
21,24188596,variables in SQL for monetdb,"I am confused whether at-sign variables could ever work in MonetDB. Is it standard SQL or only mySQL? (See e.g. this answer here on SO.) MonetDB claims to support SQL:2003 (full feature list here, hard for me to parse), but this is what they say on variables.

The following line fails in MonetDB complaining about the unexpected symbol :. But is there a way to get this work? I see no way to combine a SET (after DECLARE) with SELECT.

SELECT @firstq := QUANTILE(share26_2007,0.25) FROM sys.share26_2007;


(Afterwards, the following is the intended use case:)

SELECT peorglopnr, CASE WHEN share26_2007 &lt; @firstq THEN 1

",1,-1,-1.0,"variables in SQL for monetdb-I am confused whether at-sign variables could ever work in MonetDB. Is it standard SQL or only mySQL? (See e.g. this answer here on SO.) MonetDB claims to support SQL:2003 (full feature list here, hard for me to parse), but this is what they say on variables.

The following line fails in MonetDB complaining about the unexpected symbol :. But is there a way to get this work? I see no way to combine a SET (after DECLARE) with SELECT.

SELECT @firstq := QUANTILE(share26_2007,0.25) FROM sys.share26_2007;


(Afterwards, the following is the intended use case:)

SELECT peorglopnr, CASE WHEN share26_2007 &lt; @firstq THEN 1

",5
22,24190587,"are SQL subqueries within CASE WHEN run once for a query, or for each row?","Basically, is the code below efficient (if I cannot use @ variables in MonetDB), or will this call the subqueries more than once each?

CREATE VIEW sys.share26cuts_2007 (peorglopnr,share26cuts_2007) AS (
SELECT peorglopnr, CASE WHEN share26_2007 &lt; (SELECT QUANTILE(share26_2007,0.25) FROM sys.share26_2007) THEN 1
                        WHEN share26_2007 &lt; (SELECT QUANTILE(share26_2007,0.5) FROM sys.share26_2007) THEN 2
                        WHEN share26_2007 &lt; (SELECT QUANTILE(share26_2007,0.75) FROM sys.share26_2007) THEN 3
                        ELSE 4 END AS share26cuts_2007
FROM sys.share26_2007
);


I would rather not use a user-defined function either, though this came up in other questions.
",-1,-1,-1.0,"are SQL subqueries within CASE WHEN run once for a query, or for each row?-Basically, is the code below efficient (if I cannot use @ variables in MonetDB), or will this call the subqueries more than once each?

CREATE VIEW sys.share26cuts_2007 (peorglopnr,share26cuts_2007) AS (
SELECT peorglopnr, CASE WHEN share26_2007 &lt; (SELECT QUANTILE(share26_2007,0.25) FROM sys.share26_2007) THEN 1
                        WHEN share26_2007 &lt; (SELECT QUANTILE(share26_2007,0.5) FROM sys.share26_2007) THEN 2
                        WHEN share26_2007 &lt; (SELECT QUANTILE(share26_2007,0.75) FROM sys.share26_2007) THEN 3
                        ELSE 4 END AS share26cuts_2007
FROM sys.share26_2007
);


I would rather not use a user-defined function either, though this came up in other questions.
",5
23,24691229,MonetDB multi-tenancy?,"I am evaluating MonetDB for a multi-tenanted OLAP solution. I understand that there is a concept of schema similar to mysql in MonetDb but is it really scalable in terms of schema's. Can I put a reasonable number of schemas and all performing nearly the same or multiple instances of the monetdb server will be needed ?

Also is it scalable in terms of number of indexes? Coz in a multi-tenanted environment our number of indexes will also increase with number of tenants.

I have looked all over to find out about this but could not get a satisfactory answer.
",-1,-1,-1.0,"MonetDB multi-tenancy?-I am evaluating MonetDB for a multi-tenanted OLAP solution. I understand that there is a concept of schema similar to mysql in MonetDb but is it really scalable in terms of schema's. Can I put a reasonable number of schemas and all performing nearly the same or multiple instances of the monetdb server will be needed ?

Also is it scalable in terms of number of indexes? Coz in a multi-tenanted environment our number of indexes will also increase with number of tenants.

I have looked all over to find out about this but could not get a satisfactory answer.
",5
